Desc	Publish Date	Currency	Price	Año	Color	Tipo de combustible	Puertas	Transmisión	Motor	Tipo de carrocería	Kilómetros	Codigo	Seller Type	Reputation Code	Brand	Model	Loc1	Loc2	Loc3
Renault Clio 1.2 Mio Confort Plus Abc	2020-12-16	$	600000	2015	Gris	Nafta	5	Manual	1.2	Hatchback	70000	MLA901366032	normal	none	Renault	Clio	Córdoba	Córdoba	Centro
Renault Clio 1.2 Mio Dynamique	2020-03-09	$	700000	2016	Negro	Nafta	3	Manual	1.2	Hatchback	80000	MLA886872380	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	Vicente López	Vicente López
Renault Clio Mio 1.2 3p Expression 2015	2020-11-23	$	620000	2015	Negro	Nafta	3	Manual	1.2	Coupé	105000	MLA898471705	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	Martínez
Renault Clio 1.2 Mío Authentique Pack	2020-02-01	$	585500	2013		Nafta	5	Manual	1.2	Hatchback	85132	MLA886553909	normal	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Mio Confort Pack	2020-11-13	$	700000	2016	Negro	Nafta	5	Manual	1.2	Hatchback	82000	MLA897029320	normal	none	Renault	Clio	Córdoba	Córdoba	Argüello
Renault Clio Mio Dynamique Sat 2015 Full 5p	2020-11-13	$	720000	2015	Negro	Nafta	5	Manual	1.2	Sedán	46000	MLA897139134	normal	none	Renault	Clio	Bs.As. G.B.A. Oeste	Castelar	none
Renault Clio 1.2 Campus Pack I 75cv	2020-10-25	$	800000	2013		Nafta	3	Manual	1.2	Hatchback	150000	MLA885400091	normal	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	none
Renault Clio Mio Dynamique Sat 2015 Full 5p	2020-11-27	$	699000	2015	Rojo	Nafta	5	Manual	1.2	Sedán	48500	MLA899054010	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	La Horqueta
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-21	$	630000	2014	Negro	Nafta	3	Manual	1.2	Hatchback	59036	MLA898204550	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Mio Expression - 76818 - C	2020-11-20	$	735000	2016	Azul	Nafta	3	Manual	1.2	Hatchback	38278	MLA898125316	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clío 1.2 Mio Dynamique Sat - 86171 - Cp	2020-12-17	$	770000	2015	Blanco	Nafta	5	Manual	1.2	Hatchback	14600	MLA901446890	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Authentique Pack I 75cv	2020-11-21	$	530000	2011		Nafta	3	Manual	1.2	Hatchback	89000								
Renault Clio 1.2 Authentique 75cv	2020-11-16	$	500000	2011	Azul	Nafta	3	Manual	1.2	Hatchback	93000	MLA897478409	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Campus Pack Ii 75cv	2020-06-10	$	532000	2012	Plateado	Nafta	3	Manual	1.2	Hatchback	83500	MLA882661756	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Mío Expression	2020-12-11	$	560000	2013	Negro	Nafta	3	Manual	1.2	Hatchback	49000	MLA897128474	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 Mio Confort Plus Abc	2020-12-22	$	579900	2013	Gris	Nafta	5	Manual	1.2	Hatchback	47000	MLA902018574	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Villa Ortúzar
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-23	$	680000	2014	Blaco	Nafta	3	Manual	1.2	Hatchback	75000	MLA900408594	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-23	$	680000	2014	Blaco	Nafta	3	Manual	1.2	Hatchback	75000	MLA900408594	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.4 Rsi	2020-12-15	$	159900	1995	Rojo	Nafta	3	Manual	1.4	Hatchback	210000	MLA901147492	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	San Cristóbal
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-11-18	$	750000	2015		Nafta	5	Manual	1.2	Hatchback	75000	MLA897811678	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-11-20	$	750000	2015	Gris oscuro	Nafta	5	Manual	1.2	Hatchback	76000	MLA898139233	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Mío Authentique Pack Look Abs Abcp	2020-12-18	$	530000	2014	Gris	Nafta	3	Manual	1.2	Hatchback	56000	MLA901604583	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Villa Luro
Renault Clio 1.2 Authentique Pack I 75cv	2020-07-11	$	500000	2011	Azul	Nafta	3	Manual	1.2	Hatchback	101500	MLA896191453	car_dealer	5_green	Renault	Clio	Bs.As. G.B.A. Norte	Pilar	Champagnat
Renault Clio 1.2 Mio Dynamique	2020-12-15	$	749900	2016	Rojo	Nafta/GNC	3	Manual	1.2	Hatchback	49000	MLA901189565	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio Dynamique 2014 Impecable Pocos Km fp 	2020-11-17	$	680000	2014	Blanco	Nafta	5	Manual	1.2		75000	MLA897574613	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Palermo
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-11-18	$	350000	2011	Gris	Nafta	3	Manual	1.2	Hatchback	150000	MLA897774263	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	none
Renault Clio 1.5 Authent. Aa	2020-11-20	$	380000	2005	Blanco	Diésel	5	Manual	1.5	Hatchback	112000								
Renault Clio 1.2 Mío Expression Pack I	2020-11-13	$	600000	2013	Negro	Nafta	5	Manual	1.2	Hatchback	49000								
Renault Clio 1.9 Rnd Aa Pack	2020-03-10	$	340000	2003		Diésel	4	Manual	1.9	Sedán	130000								
Renault Clio 1.2 Pack	2020-10-20	$	490000	2009		Nafta	5	Manual	1.2	Hatchback	107000	MLA886279374	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-10-19	$	650000	2014	Blanco	Nafta	3	Manual	1.2	Hatchback	48200	MLA884452114	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Tigre	General Pacheco
Renault Clio 1.5 Authent. Aa	2020-09-18	$	375000	2005		Diésel	4	Manual	1.5	Hatchback	73000	MLA879464491	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio F2 DIESEL AA	2020-07-12	$	230000	2005	Negro	Diésel	4	Manual	1.5	Sedán	111111	MLA900233722	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Mio Confort Pack	2020-02-12	$	730000	2016	Negro	Nafta	3	Manual	1.2	Hatchback	40000	MLA899698566	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Ituzaingó	none
Renault Clio 1.2	2020-07-07	$	350000	2006	Rojo	Nafta	3	Manual	1.2 16 v	Coupé	220000	MLA866987187	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Oeste	Moreno	Paso del Rey
Renault Clio 1.2 Mío Expression Pack I	2020-08-08	$	580000	2013	Gris	Nafta	5	Manual	1.2	Hatchback	98000	MLA883364518	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Renault Clio 1.2 Mio Dynamique	2020-12-21	$	750000	2016	Negro	Nafta	3	Manual	1.2	Hatchback	57000	MLA901912150	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	none
Renault Clio 1.2 Mio Confort Pack	2020-07-11	$	850000	2016	Plateado	Nafta	5	Manual	1.2	Hatchback	28000	MLA896228322	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Avellaneda
Renault Clio 1.2 Mio Dynamique	2020-12-14	$	749900	2016	Rojo	Nafta	3	Manual	1.2	Hatchback	50000	MLA901059052	car_dealer	5_green	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Pack Plus	2020-10-29	$	498000	2010	Rojo	Nafta	3	Manual	1.2	Hatchback	125258	MLA885957389	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Sarandí
Renault Clio 1.2 Mio Confort Pack	2019-04-07	$	720000	2016	Gris	Nafta	3	Manual	1.2	Hatchback	49000	MLA819226410	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	Ramos Mejía
Renault Clio 1.2 Authentique Pack I 75cv	2020-11-30	$	450000	2012	Negro	Nafta	3	Manual	1.2	Hatchback	154000	MLA899430477	car_dealer	5_green	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Renault Clio mio  1.2 expression	2020-11-11	$	649000	2016		Nafta	3				46000	MLA896664796	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Mio Dynamique	2020-11-27	$	800000	2016	Blanco	Nafta	5	Manual	1.2	Hatchback	25000	MLA899043503	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Renault Clio 1.2 Mío Authentique Pack Look Abs Abcp	2020-11-25	$	575500	2014		Nafta	5	Manual	1.2	Hatchback	73000	MLA898751610	normal	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	none
Renault Clio 1.2 Mio Dynamique	2020-10-08	$	790000	2016	Gris	Nafta	3	Manual	1.2	Hatchback	56000	MLA872634433	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	Haedo
Renault Clio 1.2 Mio Confort Plus Abc	2020-09-15	$	640000	2014	Gris	Nafta	5	Manual	1.2	Hatchback	68000	MLA878899930	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Campus Pack I 75cv	2020-11-20	$	580000	2013	Azul	Nafta	3	Manual	1.2	Hatchback	77000	MLA898088509	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Renault Clio 1.2 Mío Expression Pack I	2020-10-12	$	560000	2013	Negro	Nafta	5	Manual	1.2	Hatchback	49200	MLA900503897	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 F2 Yahoo Authe.	2020-10-12	$	385000	2005	Dorado	Nafta	3	Manual	1.2	Hatchback	216000	MLA900526171	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Ituzaingó	Ituzaingó Norte
Renault Clio 1.2 Mio Confort Pack	2020-03-11	$	690000	2016	Gris	Nafta	5	Manual	1.2	Hatchback	61000	MLA886651122	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Berazategui	Berazategui
Renault Clio 1.2 Mío Authentique Pack Look Abs Abcp	2020-10-19	$	690000	2015	Blanco	Nafta	5	Manual	1.2	Hatchback	60000	MLA885268315	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	Bernal
Renault Clio 1.2 Mío Authentique Pack Abs Abcp	2020-03-12	$	723000	2015	Rojo	Nafta	5	Manual	1.2	Hatchback	59500	MLA899775398	normal	none	Renault	Clio	Bs.As. G.B.A. Sur	Almirante Brown	Burzaco
Renault Clio 1.6 Expression	2020-02-10	$	380000	2007	Rojo	Nafta	5	Manual	1.6	Hatchback	130000	MLA882002698	car_dealer	1_red	Renault	Clio	Bs.As. G.B.A. Sur	La Plata	La Plata
Renault Clio 1.2 Pack	2020-10-23	$	520000	2011	Negro	Nafta	5	Manual	1.2	Hatchback	85000	MLA885161042	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Renault Clio 1.2 Mío Authentique Pack	2020-12-14	$	535000	2013	Gris oscuro	Nafta	5	Manual	1.2	Hatchback	94000	MLA900988501	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Mio Dynamique	2020-12-17	$	790000	2016	Gris	Nafta	3	Manual	1.2	Hatchback	41000	MLA901455083	normal	none	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	Bella Vista
Renault Clio 1.2 Authentique 75cv	2020-10-21	$	510000	2012		Nafta	3	Manual	1.2	Hatchback	115000	MLA884780981	car_dealer	none	Renault	Clio	Bs.As. Costa Atlántica	Mar del Plata	none
Renault Clio 1.2 Mío Expression Pack Ii Ab	2020-04-06	$	630000	2013	Rojo	Nafta	3	Manual	1.2	Hatchback	90000	MLA896807203	car_dealer	none	Renault	Clio	Corrientes	Corrientes	Centro
Renault Clio 1.2 Mio Confort Pack	2019-12-13	$	650000	2016	Gris oscuro	Nafta/GNC	3	Manual	1.2	Hatchback	75000								
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-04-06	$	530000	2011	Gris	Nafta	3	Manual	1.2	Hatchback	92000	MLA860254243	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Castelar	none
Renault Clio 1.2 Authentique 75cv	2020-12-18	$	439900	2011	Negro	Nafta	3	Manual	1.2	Hatchback	89000								
Renault Clio 1.2 Athentique Aa	2020-05-12	$	400000	2006	Gris	Nafta	5	Manual	1.2	Hatchback	120000	MLA900055884	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Floresta
Renault Clio 1.2 Pack	2020-01-12	$	575000	2010	Gris	Nafta	5	Manual	1.2	Hatchback	60000	MLA899982616	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-11-19	$	600000	2014	BLANCO GLACIAR	Nafta	5	Manual	1.2	Hatchback	73000	MLA897947269	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 Tric Authentique	2020-01-12	$	569000	2007		Nafta	4	Manual	1.2	Sedán	44000								
Renault Clio 1.2 Authentique 75cv	2020-04-11	$	510000	2012		Nafta	3	Manual	1.2	Hatchback	149000	MLA886758099	car_dealer	none	Renault	Clio	Córdoba	Córdoba	none
Renault Clio 1.2 Mio Confort Pack	2020-10-11	$	729900	2016	Blanco	Nafta	5	Manual	1.2	Hatchback	38000								
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-09-12	$	645900	2014	Plateado	Nafta	5	Manual	1.2	Hatchback	65000	MLA900399337	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Renault Clio 1.2 Authentique	2020-12-19	$	330000	2009		Nafta	3	Manual	1.2	Hatchback	120000	MLA901650651	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	La Plata	none
Renault Clio 1.2 Mío Authentique Pack	2020-12-16	$	560000	2013	Blanco	Nafta	5	Manual	1.2	Hatchback	100000	MLA901283486	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	Lomas del Mirador
Renault Clio 1.2 Authentique Pack	2020-11-26	$	500000	2007	Negro	Nafta	5	Manual	1.2	Hatchback	114000	MLA898901602	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Renault Clio Rt 1.9 Diesel $200.000 Y 8 Cuotas De $8.500	2020-10-12	$	200000	2001	Rojo	Diésel	5	Manual		Sedán	150000								
Renault Clio 1.2 Pack Plus 3 p	2020-11-21	$	430000	2009	a definir	Nafta	3	Manual	1.2	Hatchback	0	MLA898227823	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Caballito
Renault Clio 1.2 Mío Authentique	2020-10-14	$	550000	2013		Nafta	5	Manual	1.2	Hatchback	78000	MLA883864292	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Morón	none
Renault Clio 1.6 Confort	2020-01-10	$	405000	2007		Nafta	4	Manual	1.6	Sedán	178000	MLA881837310	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Tigre	none
Renault Clio 1.5 Luxe	2020-05-11	$	380000	2007		Diésel	4	Manual	1.5	Sedán	170000	MLA895890130	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Norte	Vicente López	none
Renault Clio 1.2 Mío Expression Pack I	2020-07-21	$	560000	2013	Blanco	Nafta	5	Manual	1.2	Hatchback	117000								
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-09-25	$	550000	2012	Gris	Nafta	3	Manual	1.2	Hatchback	97000	MLA880664508	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Tigre	Tigre
Renault Clio 1.2 Mío Authentique Pack Abs Abcp	2019-10-15	$	690000	2015	Negro	Nafta	5	Manual	1.2	Hatchback	48000	MLA820014986	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Renault Clio 1.2 Mio Dynamique	2020-12-16	$	780000	2016	Gris	Nafta	5	Manual	1.2	Hatchback	17000								
Renault Clio 1.2 Mio Confort Pack	2020-11-21	$	790000	2016	Blanco	Nafta	3	Manual	1.2	Hatchback	34000	MLA898209376	car_dealer	none	Renault	Clio	Córdoba	Córdoba	Maipú Primera Sección
Renault Clio 1.2 Campus Pack Ii 75cv	2020-12-17	$	549999	2012		Nafta	3	Manual	1.2	Hatchback	68500	MLA901396944	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Ituzaingó	none
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-25	$	670000	2014	Gris	Nafta	3	Manual	1.2	Hatchback	60000	MLA898761318	car_dealer	none	Renault	Clio	Santa Fe	Rosario	Echesortu
Renault Clio Full 1.6 16v	2020-05-11	$	319000	2005		Nafta	5				160000	MLA895953689	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Malvinas Argentinas	none
Renault Clio dynamique sat	2020-11-30	$	690000	2016	Negro	Nafta	5	Manual			96000	MLA901826392	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mio Confort Pack	2020-10-11	$	680000	2016	Gris	Nafta	3	Manual	1.2	Hatchback	101000	MLA901088588	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Balvanera
Renault Clio 1.2 Authentique Pack I 75cv	2020-04-12	$	550000	2012	Negro	Nafta	3	Manual	1.2	Hatchback	99000	MLA899957065	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Renault Clio 1.2 Mio Work	2020-11-27	$	580000	2016		Nafta	3	Manual	1.2	Hatchback	155000	MLA899077435	car_dealer	none	Renault	Clio	Buenos Aires Interior	Arrecifes	none
Renault Clio 1.2 Mío Expression Pack I	2020-11-21	$	475000	2013		Nafta	5	Manual	1.2	Hatchback	115000	MLA901074216	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mío Expression Pack I	2020-06-16	$	620000	2013	Gris	Nafta	5	Manual	1.2	Hatchback	90000	MLA862530183	car_dealer	none	Renault	Clio	Buenos Aires Interior	San Nicolás	San Nicolás de los Arroyos
Renault Clio 1.2 Mio Dynamique	2020-12-18	$	784500	2017	Blanco	Nafta	3	Manual	1.2	Hatchback	25000	MLA901585276	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Renault Clio 1.2 Authentique Pack I 75cv	2020-07-10	$	550000	2012	Negro	Nafta	3	Manual	1.2	Hatchback	110000	MLA900520099	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	La Matanza	none
Renault Clio 1.2 Mío Authentique Pack Abs Abcp	2020-05-19	$	690000	2015		Nafta	5	Manual	1.2	Hatchback	75000	MLA856460836	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	none
Renault Clio 1.2 Mio Confort Pack	2020-05-11	$	680000	2016	Plateado	Nafta/GNC	5	Manual	1.2	Hatchback	101000	MLA902070553	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.6 Privilege 5 p	2020-11-30	$	400000	2004	Azul	Nafta	5	Manual	1.6	Sedán	163000	MLA899409392	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Lomas de Zamora	Lomas de Zamora
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-12-14	$	755000	2015	Rojo	Nafta	5	Manual	1.2	Hatchback	62000	MLA901070273	car_dealer	5_green	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Renault Clio 1.2 Campus Pack I 75cv	2020-12-22	$	445000	2012	Negro	Nafta	3	Manual	1.2	Hatchback	105000	MLA902034237	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	La Plata	La Plata
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-21	$	680000	2015	Gris	Nafta	3	Manual	1.2	Hatchback	76000	MLA898212834	car_dealer	5_green	Renault	Clio	Bs.As. G.B.A. Sur	Quilmes	Quilmes Oeste
Renault Clio 1.2 Pack Plus	2020-12-14	$	550000	2011	Dorado	Nafta	3	Manual	1.2	Hatchback	124000	MLA901058595	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Escobar	Belén de Escobar
Renault Clio 1.2 Mio Dynamique	2020-11-28	$	690000	2016	Negro	Nafta	3	Manual	1.2	Hatchback	96000	MLA901127610	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mio Confort Plus Abc	2020-03-12	$	625000	2015		Nafta	5	Manual	1.2	Hatchback	88000	MLA899857165	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	none
Renault Clio 1.2 Mío Expression Pack I	2020-11-28	$	350000	2013	Azul	Nafta	5	Manual	1.2	Hatchback	83000	MLA899175912	car_dealer	4_light_green	Renault	Clio	Bs.As. G.B.A. Sur	Avellaneda	Wilde
Renault Clio 1.2 Mio Dynamique	2020-11-12	$	720000	2016	Plateado	Nafta	3	Manual	1.2	Hatchback	55000	MLA900719108	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	Tigre	Don Torcuato Este
Renault Clio 1.2 Mio Dynamique	2020-11-09	$	850000	2016	Plateado	Nafta	3	Manual	1.2	Hatchback	48300	MLA878132396	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Lanús	Lanús Oeste
Renault Clio 1.2 Mío Dynamique Gnc	2020-12-14	$	749900	2016	Rojo	Nafta/GNC	5		1.2	Monovolumen	49000	MLA901027014	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-04-11	$	535000	2011		Nafta	3	Manual	1.2	Hatchback	92000	MLA886850269	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Castelar	none
Renault Clio 1.2 Mío Authentique	2020-11-11	$	589900	2013		Nafta	5	Manual	1.2	Hatchback	95000	MLA896785006	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Berazategui	none
Renault Clio 1.6 Expression	2020-12-22	$	560000	2006	Azul	Nafta	5	Manual	1.6	Hatchback	111111	MLA901974366	car_dealer	none	Renault	Clio	Santa Fe	Rosario	Fisherton
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-12-18	$	550000	2012	Azul	Nafta	3	Manual	1.2	Hatchback	125000	MLA901570283	car_dealer	4_light_green	Renault	Clio	Capital Federal	Capital Federal	Villa Devoto
Renault Clio 1.2 Authentique Pack	2020-02-11	$	430000	2007	Negro	Nafta	5	Manual	1.2	Hatchback	110000	MLA886498328	car_dealer	none	Renault	Clio	Córdoba	Córdoba	San Salvador
Renault Clio 1.2 Pack	2020-11-19	$	499000	2011		Nafta	5	Manual	1.2	Hatchback	95000								
Renault Clio 1.6 Athent. Gnc	2020-03-09	$	500000	2005		Nafta	4	Manual	1.6	Sedán	150000	MLA881243477	car_dealer	none	Renault	Clio	Mendoza	Maipú	none
Renault Clio 1.2 Mio Confort Abs Abcp	2020-11-23	$	690000	2015	Gris	Nafta	3	Manual	1.2	Hatchback	42000								
Renault Clio 1.2 Mio Confort Abs Abcp	2020-12-11	$	650000	2015	Blanco	Nafta	3	Manual	1.2	Hatchback	86000	MLA896917576	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	San Miguel	San Miguel
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-12-17	$	490000	2011	Gris	Nafta	3	Manual	1.2	Hatchback	85000								
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-12-22	$	690000	2014		Nafta	5	Manual	1.2	Hatchback	69780	MLA901961106	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Norte	San Isidro	none
Renault Clio 1.2 Mío Expression Pack Ii Lvavel	2020-12-22	$	520000	2013	Blanco	Nafta	3	Manual	1.2	Hatchback	77000	MLA901973625	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Boedo
Renault Clio 1.2 Mío Expression Pack Ii Ab	2020-12-22	$	550000	2013	Blanco	Nafta	3	Manual	1.2	Hatchback	77400	MLA901966967	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Floresta
Renault Clio 1.2 Authentique Pack Ii 75cv	2020-12-21	$	495000	2011	Azul	Nafta	3	Manual	1.2	Hatchback	165000	MLA901892929	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mio Dynamique	2020-12-20	$	869000	2016	Gris	Nafta	3	Manual	1.2	Hatchback	75000	MLA901770534	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Ituzaingó	Ituzaingó Centro
Renault Clio 1.2 Mio Confort Abs Abcp	2020-12-19	$	750000	2014	Gris	Nafta	3	Manual	1.2	Hatchback	58000	MLA901653589	car_dealer	none	Renault	Clio	Córdoba	Río Segundo	Oncativo
Renault Clio 1.2 Pack Plus	2020-12-18	$	560000	2007	Rojo	Nafta	5	Manual	1.2	Hatchback	98800	MLA901599107	car_dealer	none	Renault	Clio	Misiones	Posadas	Otros Barrios
Renault Clio 1.2 Mio Confort Abs Abcp	2020-12-16	$	590000	2015		Nafta	3	Manual	1.2	Hatchback	100000	MLA901270583	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Oeste	Ituzaingó	none
Renault Clio 1.2 Mio Dynamique	2020-11-21	$	740000	2016		Nafta	3	Manual	1.2	Hatchback	46000	MLA901073495	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mio Dynamique	2020-11-21	$	690000	2016		Nafta	3	Manual	1.2	Hatchback	96000	MLA901074215	car_dealer	none	Renault	Clio	Capital Federal	Capital Federal	Monserrat
Renault Clio 1.2 Mío Expression Pack I	2020-09-28	$	620000	2013	Gris	Nafta	5	Manual	1.2	Hatchback	74000	MLA897086712	car_dealer	none	Renault	Clio	Neuquén	Neuquén	none
Renault Clio 1.2 Mío Authentique Pack	2020-07-29	$	719000	2014		Nafta	5	Manual	1.2	Hatchback	66000	MLA870860633	car_dealer	none	Renault	Clio	Bs.As. G.B.A. Sur	Lomas de Zamora	none
Renault Clio 1.2 Mío Expression Pack I	2020-07-01	$	700000	2013	Negro	Nafta	5	Manual	1.2	Hatchback	166000	MLA883354106	car_dealer	none	Renault	Clio	Córdoba	Córdoba	Las Palmas
Renault Clio 1.2 Mio Confort Plus Abs Abcp	2020-12-19	$	650000	2014	Negro	Nafta	5	Manual	1.2	Hatchback	30300								
